Loan Number,Loan Status,loan_age_years,repayment_ratio,hazard_score,expected_repayment_years,event_observed
LOAN-1872,Disbursing&Repaying,5.678302532511978,0.5445750643119552,0.7140289922566977,8.955427210952202,0
LOAN-1873,Disbursing,23.200547570157426,0.3817997007915126,1.0,27.291549066199863,0
LOAN-1874,Effective,18.269678302532512,0.1907189521598443,1.0,23.316083541733292,0
LOAN-1875,Fully Repaid,24.640657084188913,0.04038708441081622,1.0,30.43872166213483,1
LOAN-1876,Fully Repaid,10.726899383983573,0.4501944748750519,1.0,14.475927009608313,1
LOAN-1877,Disbursing,9.54962354551677,0.4519594060502199,1.0,13.28982651526567,0
LOAN-1878,Repaying,17.01574264202601,0.5633574492064408,1.0,20.198955395993806,0
LOAN-1879,Fully Repaid,20.804928131416837,0.47095837844315475,1.0,24.450136239201065,1
LOAN-1880,Cancelled,4.372347707049966,0.5461893399898632,0.6522324598831521,7.64140100710065,0
LOAN-1881,Effective,10.392881587953456,0.8406503741438988,0.32495980511681594,12.189629717233961,0
LOAN-1882,Repaying,21.127994524298426,0.6868317327554687,0.9748300107971797,23.693835860521084,0
LOAN-1883,Cancelled,12.621492128678987,0.6125263036604045,0.8765233171816312,15.558860610376964,0
LOAN-1884,Cancelled,26.33264887063655,0.6669383042337615,1.0,28.997957349467743,0
LOAN-1885,Fully Repaid,2.6858316221765914,0.6022355056082144,0.5045973401134397,5.674654094135519,1
LOAN-1886,Cancelled,4.876112251882272,0.295848573446931,1.0,9.396869384647617,0
LOAN-1887,Cancelled,25.284052019164957,0.13096242006922082,1.0,30.629239918818854,0
LOAN-1888,Effective,15.383983572895277,0.857380508538192,0.36202508284412116,17.097081030204315,0
LOAN-1889,Cancelled,17.086926762491444,0.6409860320873814,0.9724585055560554,19.88199660205454,0
LOAN-1890,Fully Repaid,5.360711841204655,0.1787447781561339,1.0,10.466987950423984,1
LOAN-1891,Disbursing,20.202600958247775,0.7047651365238121,0.8916860770534063,22.678775275628713,0
LOAN-1892,Disbursing&Repaying,8.459958932238193,0.2847670540346845,1.0,13.036123662064771,0
LOAN-1893,Disbursing&Repaying,18.272416153319643,0.5205393149386606,1.0,21.669719578626342,0
LOAN-1894,Disbursing,10.080766598220396,0.8745700546364895,0.2518729457272191,11.70791632503795,0
LOAN-1895,Effective,2.3572895277207393,0.41039773653163175,0.728588587587811,6.305300845062581,0
LOAN-1896,Fully Repaid,13.905544147843942,0.535402629139281,1.0,17.228531002147538,1
LOAN-1897,Disbursing,22.6694045174538,0.08930255991816032,1.0,28.222891717863,0
LOAN-1898,Cancelled,25.22655715263518,0.490260367023796,1.0,28.7752553175162,0
LOAN-1899,Fully Repaid,8.167008898015059,0.4226168182282354,1.0,12.053924806873882,1
LOAN-1900,Fully Repaid,15.854893908282,0.5928136575237947,1.0,18.890825620663026,1
LOAN-1901,Effective,11.657768651608487,0.4670669215677791,1.0,15.32243404376959,0
LOAN-1902,Cancelled,7.441478439425051,0.7456949095410743,0.44354567522753896,9.71300389171968,0
LOAN-1903,Disbursing,9.10609171800137,0.6390223756676024,0.6896871598641031,11.910979839663357,0
LOAN-1904,Repaying,25.44284736481862,0.010384310563228916,1.0,31.390925812002475,0
LOAN-1905,Effective,18.321697467488022,0.4083356355868901,1.0,22.28001928955357,0
LOAN-1906,Effective,24.369609856262834,0.7263876565377787,0.9403949496654332,26.73767157357394,0
LOAN-1907,Repaying,22.527036276522928,0.09636898807886517,1.0,28.045191336128603,0
LOAN-1908,Disbursing,17.256673511293634,0.06621837271442528,1.0,22.925581647721508,0
LOAN-1909,Cancelled,25.27857631759069,0.16080936495165749,1.0,30.474529492832403,0
LOAN-1910,Cancelled,25.65639972621492,0.10943424978543842,1.0,31.10922847728773,0
LOAN-1911,Repaying,14.685831622176591,0.07509848426939997,1.0,20.310339200829592,0
LOAN-1912,Fully Repaid,18.028747433264886,0.7281105581304789,0.7620720495932163,20.388194642612493,1
LOAN-1913,Disbursing&Repaying,4.80766598220397,0.2804266165857489,1.0,9.405532899275226,0
LOAN-1914,Disbursing&Repaying,23.808350444900753,0.17974869692463638,1.0,28.90960696027757,0
LOAN-1915,Cancelled,10.888432580424366,0.7895268826311089,0.4396453522151826,12.940798167268822,0
LOAN-1916,Effective,21.204654346338124,0.3344942654012644,1.0,25.532183019331804,0
LOAN-1917,Fully Repaid,13.96851471594798,0.8088695765201159,0.4581112367842971,15.924166833347401,1
LOAN-1918,Disbursing,7.772758384668036,0.795024111312118,0.3642986944332336,9.797637828107446,0
LOAN-1919,Disbursing,21.12251882272416,0.04211265956903523,1.0,26.911955524878984,0
LOAN-1920,Disbursing,5.976728268309377,0.5792999476599247,0.6721410418700916,9.080228530009753,0
LOAN-1921,Fully Repaid,13.188227241615332,0.06250870319365455,1.0,18.875683725647058,1
LOAN-1922,Fully Repaid,4.561259411362081,0.04236549403708449,1.0,10.349431941176658,1
LOAN-1923,Disbursing&Repaying,7.145790554414784,0.09462212473005385,1.0,12.672679930764515,0
LOAN-1924,Disbursing,21.71937029431896,0.7812133852223364,0.6939773649573228,23.81330336820728,0
LOAN-1925,Cancelled,6.023271731690623,0.6287983473558204,0.5947864947570325,8.87927999491152,0
LOAN-1926,Effective,12.24914442162902,0.43013413617936785,1.0,16.09847374073218,0
LOAN-1927,Disbursing&Repaying,17.453798767967147,0.7519878870524794,0.6808874640879569,19.69385933270475,0
LOAN-1928,Disbursing,11.419575633127995,0.7366603001296004,0.5640624618579252,13.736274132479993,0
LOAN-1929,Repaying,16.876112251882272,0.7630262811047068,0.6368932269775894,19.06098084635874,0
LOAN-1930,Cancelled,22.11088295687885,0.14777669242277036,1.0,27.371999494765,0
LOAN-1931,Effective,21.38261464750171,0.5956969533791037,1.0,24.40412988060619,0
LOAN-1932,Effective,22.302532511978097,0.30036555412843324,1.0,26.80070474133593,0
LOAN-1933,Cancelled,7.241615331964408,0.24833312980285632,1.0,11.999949682950128,0
LOAN-1934,Disbursing,14.33264887063655,0.2395604203166315,1.0,19.134846769053393,0
LOAN-1935,Repaying,19.017111567419576,0.7915749038266928,0.6047894269111009,21.05923704828611,0
LOAN-1936,Effective,15.986310746064339,0.6304241042904024,0.960391407016467,18.83419022461233,0
LOAN-1937,Fully Repaid,11.704312114989733,0.8660187252749598,0.2907971404196457,13.374218488614934,1
LOAN-1938,Repaying,5.492128678986996,0.5248429723039614,0.7361193815792019,8.867913817467189,0
LOAN-1939,Effective,11.633127994524298,0.13192466346685908,1.0,16.97350467719,0
LOAN-1940,Effective,3.460643394934976,0.7449745306691742,0.3432806899288173,5.735770741589105,0
LOAN-1941,Disbursing&Repaying,20.33675564681725,0.880773693863071,0.36169393159486424,21.932887177501893,0
LOAN-1942,Disbursing,14.403832991101986,0.8285825301030194,0.4183243307123166,16.26092034058689,0
LOAN-1943,Fully Repaid,14.297056810403832,0.7991954125100221,0.4878960470033699,16.30107974785372,1
LOAN-1944,Effective,13.752224503764545,0.5099961874864568,1.0,17.20224356633226,0
LOAN-1945,Fully Repaid,13.760438056125942,0.5023267641421734,1.0,17.248804235415076,1
LOAN-1946,Fully Repaid,10.888432580424366,0.047873954043621283,1.0,16.64906281020626,1
LOAN-1947,Cancelled,19.734428473648187,0.451793912790638,1.0,23.475458909694996,0
LOAN-1948,Disbursing&Repaying,9.363449691991786,0.3191690141140461,1.0,13.767604621421555,0
LOAN-1949,Cancelled,20.44626967830253,0.6110308899369173,1.0,23.391115228617945,0
LOAN-1950,Cancelled,18.46406570841889,0.5099985810568368,1.0,21.914072803134705,0
LOAN-1951,Effective,7.507186858316222,0.616646951730909,0.6711433448752094,10.423952099661676,0
LOAN-1952,Effective,15.80561259411362,0.07958608849398968,1.0,21.407682151643673,0
LOAN-1953,Disbursing&Repaying,26.42299794661191,0.7605966080156547,0.8719789254657737,28.620014906533637,0
LOAN-1954,Effective,5.092402464065708,0.09634402466527259,1.0,10.610682340739345,0
LOAN-1955,Repaying,16.66255989048597,0.5058443275501141,1.0,20.1333382527354,0
LOAN-1956,Repaying,21.259411362080765,0.18062988672382876,1.0,26.35626192846162,0
LOAN-1957,Effective,8.542094455852157,0.35164250399449076,1.0,12.783881935879702,0
LOAN-1958,Disbursing&Repaying,25.71937029431896,0.5554426663408581,1.0,28.942156962614668,0
LOAN-1959,Disbursing&Repaying,22.203969883641342,0.4285425590875688,1.0,26.061257088203497,0
LOAN-1960,Disbursing,13.976728268309378,0.3752068216444367,1.0,18.100694160087194,0
LOAN-1961,Disbursing,10.778918548939084,0.8038988760942231,0.407476928099355,12.759424168467968,0
LOAN-1962,Effective,3.137577002053388,0.7702556146298885,0.30182845535892683,5.286298928903946,0
LOAN-1963,Repaying,14.203969883641342,0.41353356944864506,1.0,18.136302036398117,0
LOAN-1964,Cancelled,3.1211498973305956,0.16233708349907686,1.0,8.309464479835212,0
LOAN-1965,Disbursing,4.287474332648871,0.1432617067463089,1.0,9.571165798917328,0
LOAN-1966,Fully Repaid,23.802874743326488,0.803225566023958,0.6651541544381115,25.7867469132067,1
LOAN-1967,Repaying,12.284736481861739,0.568164650059726,0.9623336976971553,15.443913231563108,0
LOAN-1968,Repaying,17.66461327857632,0.4419927171897432,1.0,21.4546496926276,0
LOAN-1969,Repaying,26.455852156057496,0.6017924248135257,1.0,29.446890031989867,0
LOAN-1970,Fully Repaid,18.16016427104723,0.8198896501758927,0.5071937037962645,20.060716020167767,1
LOAN-1971,Fully Repaid,9.817932922655714,0.12408618271994329,1.0,15.197502009055999,1
LOAN-1972,Disbursing,16.640657084188913,0.04633110792031848,1.0,22.40900154458732,0
LOAN-1973,Cancelled,4.26009582477755,0.5178202868811419,0.6875928913838665,7.67099439037184,0
LOAN-1974,Disbursing,20.44079397672827,0.3792651275737847,1.0,24.544468338859346,0
LOAN-1975,Disbursing,11.175906913073238,0.8138914790003234,0.39410167164188864,13.10644951807162,0
LOAN-1976,Cancelled,16.58590006844627,0.037566879347167154,1.0,22.398065671710434,0
LOAN-1977,Fully Repaid,25.87816563997262,0.17655685460122603,1.0,30.99538136696649,1
LOAN-1978,Cancelled,10.195756331279945,0.12399338711653819,1.0,15.575789395697253,0
LOAN-1979,Cancelled,24.635181382614647,0.6727281203643706,1.0,27.271540780792794,0
LOAN-1980,Repaying,13.574264202600958,0.2827132949090063,1.0,18.160697728055926,0
LOAN-1981,Effective,16.80766598220397,0.18527486506717136,1.0,21.881291656868115,0
LOAN-1982,Cancelled,4.1067761806981515,0.8036806288142309,0.2769433429253047,6.088373036626997,0
LOAN-1983,Disbursing&Repaying,17.234770704996578,0.8783445654792056,0.3313257864190561,18.84304787760055,0
LOAN-1984,Disbursing,14.565366187542779,0.10281477138196041,1.0,20.051292330632975,0
LOAN-1985,Fully Repaid,6.7734428473648185,0.44582174882517905,0.9295477223333446,10.544334103238924,1
LOAN-1986,Disbursing,11.60848733744011,0.028175489521577078,1.0,17.467609889832225,0
LOAN-1987,Disbursing,21.790554414784395,0.6563035207629715,1.0,24.509036810969537,0
LOAN-1988,Fully Repaid,5.727583846680356,0.6921111156427345,0.4842348244189764,8.267028268466683,1
LOAN-1989,Fully Repaid,24.958247775496236,0.4885241006541462,1.0,28.515627272225505,1
LOAN-1990,Repaying,6.781656399726215,0.5946988287724788,0.6801624993946861,9.80816225586382,0
LOAN-1991,Disbursing,23.121149897330596,0.7598927974716729,0.7952626646369437,25.32168590997223,0
LOAN-1992,Repaying,16.487337440109513,0.2485299082649602,1.0,21.24468789878471,0
LOAN-1993,Effective,24.80766598220397,0.45604726725974043,1.0,28.52742964590527,0
LOAN-1994,Disbursing,16.161533196440793,0.7644665928925148,0.6161915048913277,18.339200231978218,0
LOAN-1995,Disbursing&Repaying,8.030116358658454,0.2932101414315858,1.0,12.564065651500524,0
LOAN-1996,Disbursing&Repaying,9.880903490759753,0.3014872065045412,1.0,14.373467458237046,0
LOAN-1997,Cancelled,17.204654346338124,0.8206853934806576,0.48781918896083387,19.101227378934837,0
LOAN-1998,Disbursing&Repaying,23.170431211498972,0.6536337855253055,1.0,25.902262283872446,0
LOAN-1999,Cancelled,5.503080082135524,0.790631643488238,0.3245854397666947,7.549921864694333,0
LOAN-2000,Effective,16.334017796030118,0.2187660084205886,1.0,21.240187753927174,0
LOAN-2001,Disbursing&Repaying,4.971937029431896,0.45507909858316264,0.8158521422034155,8.696541536516083,0
LOAN-2002,Fully Repaid,20.49281314168378,0.8331452532489706,0.5087870614482108,22.327086875438926,1
LOAN-2003,Disbursing&Repaying,17.804243668720055,0.8849229756294251,0.31996296262707,19.37962879057293,0
LOAN-2004,Repaying,25.16084873374401,0.8371126489232495,0.5727257511849877,26.975285489127764,0
LOAN-2005,Repaying,8.643394934976044,0.3493027181467832,1.0,12.896881344242129,0
LOAN-2006,Disbursing&Repaying,24.659822039698838,0.5323302019209665,1.0,27.998171030094007,0
LOAN-2007,Disbursing&Repaying,18.46132785763176,0.6818940582005892,0.9053717503013756,21.05185756662881,0
LOAN-2008,Fully Repaid,18.76249144421629,0.5844642840994163,1.0,21.84017002371921,1
LOAN-2009,Cancelled,3.893223819301848,0.5077182044624886,0.6839381167570435,7.354632796989405,0
LOAN-2010,Cancelled,14.209445585215606,0.8902848359831493,0.2656143293138951,15.758021405299859,0
LOAN-2011,Effective,15.052703627652292,0.3950250701272564,1.0,19.07757827701601,0
LOAN-2012,Disbursing,2.4750171115674195,0.6793782647872367,0.399976163311966,5.078125787631236,0
LOAN-2013,Cancelled,21.02943189596167,0.5140486462585437,1.0,24.459188664668954,0
LOAN-2014,Disbursing&Repaying,21.464750171115675,0.12313623278052603,1.0,26.849069007213046,0
LOAN-2015,Disbursing,12.569472963723477,0.5675615479278481,0.9759907952516864,15.731665224084237,0
LOAN-2016,Disbursing&Repaying,26.33264887063655,0.7898161788647634,0.7636534971595228,28.383567976312733,0
LOAN-2017,Effective,20.777549623545518,0.7324819666813118,0.8233549545659228,23.115139790138958,0
LOAN-2018,Disbursing,7.931553730321697,0.5500954686615878,0.806748727720994,11.181076387013759,0
LOAN-2019,Repaying,13.585215605749486,0.1620579011034068,1.0,18.774926100232452,0
LOAN-2020,Effective,7.868583162217659,0.10113067900875806,1.0,13.362929767173869,0
LOAN-2021,Disbursing&Repaying,20.944558521560573,0.102182664055519,1.0,26.433645201282978,0
LOAN-2022,Disbursing,12.191649555099247,0.8008295518675157,0.4419920786688163,14.187501795761667,0
LOAN-2023,Repaying,11.446954140999315,0.049170029501906916,1.0,17.20110399348978,0
LOAN-2024,Cancelled,11.901437371663244,0.18558073938086767,1.0,16.973533674758905,0
LOAN-2025,Disbursing,24.48186173853525,0.31743057066592856,1.0,28.89470888520561,0
LOAN-2026,Repaying,9.919233401779604,0.6460384540934684,0.7050642648166929,12.689041131312262,0
LOAN-2027,Fully Repaid,4.939082819986311,0.8463196735360706,0.2295843124847175,6.707484452305958,1
LOAN-2028,Fully Repaid,8.714579055441478,0.03040021243729343,1.0,14.562577993255012,1
LOAN-2029,Disbursing&Repaying,2.3901437371663246,0.6593749483814383,0.4220393350033678,5.093268995259133,0
LOAN-2030,Effective,14.395619438740589,0.38263743715029247,1.0,18.482432252989128,0
LOAN-2031,Fully Repaid,13.932922655715263,0.8701976967789022,0.3106548483524233,15.581934171820752,1
LOAN-2032,Disbursing&Repaying,21.831622176591377,0.8563116456311033,0.4573833407446893,23.55006394843586,0
LOAN-2033,Repaying,22.937713894592743,0.09805360645783046,1.0,28.447445862303592,0
LOAN-2034,Disbursing&Repaying,16.262833675564682,0.5548396234475815,1.0,19.488635558326774,0
LOAN-2035,Disbursing,14.661190965092402,0.6200978406377227,0.9368839700084087,17.56070176190379,0
LOAN-2036,Cancelled,23.0362765229295,0.28965416190312043,1.0,27.5880057134139,0
LOAN-2037,Disbursing,24.93908281998631,0.17763085064317521,1.0,30.050928566770434,0
LOAN-2038,Fully Repaid,13.492128678986996,0.3594650924856304,1.0,17.694803216558842,1
LOAN-2039,Disbursing&Repaying,17.519507186858316,0.14935110529111775,1.0,22.772751660402726,0
LOAN-2040,Repaying,19.32375085557837,0.8343716343791628,0.48568449280820714,21.151892683682558,0
LOAN-2041,Disbursing&Repaying,18.272416153319643,0.8939792854931621,0.2997461761409615,19.802519725853834,0
LOAN-2042,Disbursing&Repaying,16.550308008213552,0.5350090149058057,1.0,19.875262933684525,0
LOAN-2043,Cancelled,8.59958932238193,0.5260215465568854,0.8815804581699656,11.969481589597503,0
LOAN-2044,Disbursing,21.00752908966461,0.2519869801655924,1.0,25.74759418883665,0
LOAN-2045,Cancelled,5.453798767967146,0.2495137540199698,1.0,10.206229997867297,0
LOAN-2046,Disbursing,20.54483230663929,0.291004088332866,1.0,25.08981186497496,0
LOAN-2047,Fully Repaid,5.4072553045859,0.5041306216697603,0.7639986109660298,8.8866021962371,1
LOAN-2048,Effective,20.279260780287473,0.8598241109449039,0.42444222998079006,21.980140225562952,0
LOAN-2049,Effective,5.782340862422998,0.31336244017915443,1.0,10.215528661527227,0
LOAN-2050,Fully Repaid,10.496919917864476,0.6728656455572385,0.6705246665395577,13.132591690078284,1
LOAN-2051,Effective,25.1854893908282,0.4525140205616172,1.0,28.92291928802011,0
LOAN-2052,Cancelled,25.32511978097194,0.246756447568503,1.0,30.091337543129423,0
LOAN-2053,Disbursing,10.113620807665983,0.6755277148668511,0.6526312505765033,12.735982233331727,0
LOAN-2054,Disbursing&Repaying,23.89322381930185,0.10748408852629174,1.0,29.35580337667039,0
LOAN-2055,Disbursing&Repaying,19.09924709103354,0.6047918302122932,1.0,22.075287939972075,0
LOAN-2056,Cancelled,20.073921971252567,0.05533506540549499,1.0,25.79724664422509,0
LOAN-2057,Disbursing,12.731006160164272,0.15567139212261658,1.0,17.95264919955119,0
LOAN-2058,Disbursing,22.628336755646817,0.5095703597191199,1.0,26.08048495705122,0
LOAN-2059,Disbursing&Repaying,9.88911704312115,0.15240225648878605,1.0,15.127105760677221,0
LOAN-2060,Effective,18.704996577686515,0.2794383559125595,1.0,23.30780479812372,0
LOAN-2061,Effective,6.97056810403833,0.17930218027004088,1.0,12.074057202688126,0
LOAN-2062,Repaying,25.04312114989733,0.7465500687518754,0.8881676646161181,27.310370806137954,0
LOAN-2063,Disbursing&Repaying,4.093086926762491,0.7166442607463086,0.39933570644993194,6.509865623030948,0
LOAN-2064,Disbursing&Repaying,18.327173169062284,0.028303245670828835,1.0,24.18565694070814,0
LOAN-2065,Disbursing&Repaying,10.5927446954141,0.03046480706667298,1.0,16.440420660080733,0
LOAN-2066,Fully Repaid,2.16290212183436,0.8218339407643207,0.21670163399165102,4.053732418012756,1
LOAN-2067,Fully Repaid,8.695414099931554,0.6510352092525682,0.6524041269319201,11.440238053668713,1
LOAN-2068,Repaying,3.7152635181382614,0.5197391939077863,0.6586903512988211,7.116567548599329,0
LOAN-2069,Disbursing,12.815879534565367,0.2998324029653228,1.0,17.316717519738752,0
LOAN-2070,Disbursing,18.409308692676248,0.7946592672399893,0.5833588264159484,20.4360123564763,0
LOAN-2071,Effective,22.209445585215605,0.3368320294045652,1.0,26.52528543819278,0
LOAN-2072,Disbursing,9.30321697467488,0.6356016905496849,0.7034059632524153,12.125208521926456,0
LOAN-2073,Disbursing,11.129363449691992,0.38213319583320915,1.0,15.218697470525946,0
LOAN-2074,Disbursing,8.829568788501026,0.3260523945942552,1.0,13.19930681552975,0
LOAN-2075,Repaying,7.594798083504449,0.08356531723925846,1.0,13.176971497308156,0
LOAN-2076,Cancelled,21.916495550992472,0.16156616020635628,1.0,27.108664749960692,0
LOAN-2077,Disbursing,4.884325804243669,0.4562733876174154,0.8093004047140098,8.602958866156591,0
LOAN-2078,Fully Repaid,4.16974674880219,0.10436257752133937,1.0,9.647933861195494,1
LOAN-2079,Disbursing&Repaying,23.10198494182067,0.3816586121855244,1.0,27.19369188089305,0
LOAN-2080,Effective,24.903490759753595,0.4094904258203352,1.0,28.85603863065192,0
LOAN-2081,Disbursing,2.3436002737850785,0.30371557030355845,0.8594656677033283,6.825022422267287,0
LOAN-2082,Disbursing&Repaying,25.048596851471594,0.032053568484115634,1.0,30.888329009051013,0
LOAN-2083,Effective,11.197809719370294,0.130179885558979,1.0,16.5469102915754,0
LOAN-2084,Disbursing&Repaying,22.154688569472963,0.3355157958762697,1.0,26.477109590091615,0
LOAN-2085,Disbursing&Repaying,23.134839151266256,0.672090328016109,1.0,25.77438751118571,0
LOAN-2086,Disbursing,9.902806297056811,0.7143511192509542,0.5685214342519339,12.33105070080204,0
LOAN-2087,Disbursing&Repaying,13.908281998631075,0.5441603113551556,1.0,17.187480441855296,0
LOAN-2088,Disbursing&Repaying,12.41889117043121,0.41619710281728906,1.0,16.337905656344766,0
LOAN-2089,Cancelled,7.816563997262149,0.64083024382546,0.6399170946764733,10.612412778134848,0
LOAN-2090,Disbursing&Repaying,4.306639288158795,0.7403658323519445,0.3714492383422078,6.604810126399073,0
LOAN-2091,Fully Repaid,11.200547570157427,0.5141819623919691,1.0,14.629637758197582,1
LOAN-2092,Cancelled,19.211498973305954,0.42064209599031355,1.0,23.108288493354387,0
LOAN-2093,Fully Repaid,21.149897330595483,0.3377559023244911,1.0,25.461117818973026,1
LOAN-2094,Fully Repaid,8.36413415468857,0.6901871755859385,0.5689444270382801,10.913198276758877,1
LOAN-2095,Disbursing&Repaying,12.435318275154003,0.6181594912892981,0.856671334327131,15.344520818707512,0
LOAN-2096,Repaying,8.744695414099931,0.7435245926222245,0.48075533925036007,11.02707245098881,0
LOAN-2097,Fully Repaid,8.284736481861739,0.52214204586842,0.8737506767057515,11.674026252519639,1
LOAN-2098,Disbursing,12.109514031485284,0.5396113530713215,1.0,15.411457266128677,0
LOAN-2099,Fully Repaid,3.753593429158111,0.5412083290171922,0.6310034111381615,7.04755178407215,1
LOAN-2100,Disbursing,25.30321697467488,0.1798067717944993,1.0,30.40418311570238,0
LOAN-2101,Disbursing&Repaying,21.702943189596166,0.15919010396215102,1.0,26.90699266978541,0
LOAN-2102,Fully Repaid,9.404517453798768,0.6091851395224381,0.758357378134078,12.358591756186577,1
LOAN-2103,Disbursing&Repaying,24.008213552361397,0.021348113521033003,1.0,29.901472984756232,0
LOAN-2104,Effective,21.675564681724847,0.7086811766795521,0.9227688231090819,24.132158798327087,0
LOAN-2105,Disbursing&Repaying,23.367556468172484,0.1890764857669556,1.0,28.422174039337705,0
LOAN-2106,Cancelled,14.340862422997947,0.7086365535899146,0.7092037564158423,16.797679655048373,0
LOAN-2107,Disbursing&Repaying,19.589322381930184,0.32645181152352365,1.0,23.957063324312568,0
LOAN-2108,Fully Repaid,15.148528405201917,0.11569777746596575,1.0,20.57003951787209,1
LOAN-2109,Cancelled,8.484599589322382,0.6490254309651906,0.6487624374643437,11.23947243449643,0
LOAN-2110,Cancelled,5.06776180698152,0.8334740715950304,0.25091730238925397,6.900391449006368,0
LOAN-2111,Disbursing,17.856262833675565,0.2504839937959033,1.0,22.60384286469605,0
LOAN-2112,Disbursing&Repaying,22.255989048596852,0.3272042982030761,1.0,26.61996755758147,0
LOAN-2113,Fully Repaid,3.2334017796030117,0.07150256241572485,1.0,8.875888967524387,1
LOAN-2114,Cancelled,14.242299794661191,0.03620951311460554,1.0,20.06125222908816,0
LOAN-2115,Fully Repaid,22.28062970568104,0.5271096519761312,1.0,25.645081445800383,1
LOAN-2116,Repaying,4.8350444900752905,0.17765661759727241,1.0,9.946761402088928,0
LOAN-2117,Fully Repaid,26.666666666666668,0.7251892780366883,1.0,29.040720276483228,1
LOAN-2118,Effective,2.817248459958932,0.25538013394105996,0.9543977831498776,7.540347790253632,0
LOAN-2119,Disbursing,12.372347707049967,0.680951003371405,0.7137875088160339,14.96759269019294,0
LOAN-2120,Effective,2.529774127310062,0.08511117869475851,1.0,8.10421823383627,0
LOAN-2121,Effective,17.256673511293634,0.4773595677594842,1.0,20.869875672496214,0
LOAN-2122,Repaying,12.082135523613964,0.7671215559654242,0.5142453361699852,14.246527743786842,0
LOAN-2123,Repaying,12.952772073921972,0.7706137832241546,0.5265049550555235,15.0997031578012,0
LOAN-2124,Fully Repaid,24.20807665982204,0.37541127428862725,1.0,28.331020288378905,1
LOAN-2125,Effective,9.935660506502396,0.18774813797069223,1.0,14.996919816648935,0
LOAN-2126,Effective,21.897330595482547,0.1934818689061317,1.0,26.92992125095189,0
LOAN-2127,Disbursing&Repaying,4.843258042436688,0.04139995501729025,1.0,10.636258267350236,0
LOAN-2128,Effective,21.70841889117043,0.4841061409946386,1.0,25.28788818619724,0
LOAN-2129,Fully Repaid,15.690622861054072,0.5166793084009297,1.0,19.107226319049424,1
LOAN-2130,Disbursing&Repaying,12.607802874743326,0.12642081077547151,1.0,17.97569882086597,0
LOAN-2131,Effective,15.236139630390143,0.1790866613990637,1.0,20.340706323394826,0
LOAN-2132,Cancelled,9.935660506502396,0.043227974699190486,1.0,15.719520633006443,0
LOAN-2133,Disbursing,21.650924024640656,0.060398530694390405,1.0,27.348931371168703,0
LOAN-2134,Effective,5.798767967145791,0.06577520662807572,1.0,11.469891934005412,0
LOAN-2135,Fully Repaid,25.727583846680357,0.47494257093764614,1.0,29.352870991992127,1
LOAN-2136,Cancelled,12.038329911019849,0.13544542756953243,1.0,17.361102773172185,0
LOAN-2137,Cancelled,24.919917864476385,0.16342804870722138,1.0,30.10277762094028,0
LOAN-2138,Repaying,10.751540041067761,0.8919032644229017,0.22431737366368698,12.292023718953253,0
LOAN-2139,Fully Repaid,7.017111567419575,0.6659214883115724,0.5685051305679457,9.687504125861713,1
LOAN-2140,Repaying,17.286789869952088,0.5204731825970583,1.0,20.684423956966796,0
LOAN-2141,Effective,3.868583162217659,0.7198120918587035,0.3885809305105372,6.269522702924141,0
LOAN-2142,Disbursing,7.214236824093087,0.31921298967426764,1.0,11.618171875721748,0
LOAN-2143,Disbursing,20.37782340862423,0.6566662004660089,1.0,23.094492406294187,0
LOAN-2144,Repaying,13.544147843942506,0.6860590565293359,0.7391471987340114,16.11385256129583,0
LOAN-2145,Disbursing&Repaying,18.543463381245722,0.13624244973325006,1.0,23.862251132579473,0
LOAN-2146,Effective,25.412731006160165,0.8180827674146913,0.6442186022928611,27.32231716908671,0
LOAN-2147,Cancelled,19.07460643394935,0.33933309381975874,1.0,23.377940964850556,0
LOAN-2148,Cancelled,6.934976043805612,0.8850319084439219,0.19469818763042332,8.509816501586002,0
LOAN-2149,Cancelled,22.365503080082135,0.2905888124664566,1.0,26.912559017749853,0
LOAN-2150,Disbursing,8.574948665297741,0.2029966569678312,1.0,13.559965380458586,0
LOAN-2151,Disbursing&Repaying,3.3675564681724848,0.29576318297428367,0.9413925418557315,7.888740553301066,0
LOAN-2152,Disbursing&Repaying,9.418206707734429,0.6627692940614043,0.6548415556110856,12.104360237427407,0
LOAN-2153,Disbursing,5.122518822724161,0.2140463959070606,1.0,10.052286843188858,0
LOAN-2154,Disbursing&Repaying,3.6112251882272415,0.3958766974927539,0.8222858311881655,7.631841700763472,0
LOAN-2155,Cancelled,14.899383983572895,0.08685307057923342,1.0,20.465118630676727,0
LOAN-2156,Disbursing&Repaying,13.426420260095824,0.7470701589978417,0.5925240751635777,15.691069465106615,0
LOAN-2157,Fully Repaid,3.7727583846680357,0.7802707424362003,0.30262779744687046,5.871404672487034,1
LOAN-2158,Cancelled,3.137577002053388,0.5408426694691237,0.6032214785906667,6.433363654707769,0
LOAN-2159,Cancelled,16.539356605065024,0.1490719644093598,1.0,21.793996783018223,0
LOAN-2160,Fully Repaid,5.314168377823409,0.2668467883109695,1.0,9.979934436268561,1
LOAN-2161,Cancelled,23.693360711841205,0.28044481563400914,1.0,28.291136633671158,0
LOAN-2162,Repaying,10.97056810403833,0.377108350793408,1.0,15.08502635007129,0
LOAN-2163,Repaying,14.33264887063655,0.6050855877729245,0.9609313726675244,17.307220931771926,0
