End of Period,Loan Number,Region,Country / Economy Code,Country / Economy,Borrower,Guarantor Country / Economy Code,Guarantor,Loan Type,Loan Status,Interest Rate,Currency of Commitment,Project ID,Project Name,Original Principal Amount (US$),Cancelled Amount (US$),Undisbursed Amount (US$),Disbursed Amount (US$),Repaid to IBRD (US$),Due to IBRD (US$),Exchange Adjustment (US$),Borrower's Obligation (US$),Sold 3rd Party (US$),Repaid 3rd Party (US$),Due 3rd Party (US$),Loans Held (US$),First Repayment Date,Last Repayment Date,Agreement Signing Date,Board Approval Date,Effective Date (Most Recent),Closed Date (Most Recent),Last Disbursement Date,Board approval - Fiscal year,Board approval - Calendar year,loan_age_days,loan_age_years,disbursed_percent,cancelled_percent,undisbursed_percent,repayment_ratio,outstanding_ratio,net_disbursed,is_active,is_fully_repaid,is_cancelled,is_closed,is_guarantee,loan_size_category,age_category,approval_year,approval_decade,portfolio_status,risk_score,risk_score_original
2026-08-31,IBRD35150,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003526,SHUIKOU II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1998-03-15,2012-09-15,1992-10-20,1992-09-01,1900-01-01,1997-12-31,,1993,1992,12417,33.9958932238193,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1992,1990,Early Stage,3.0,0.5
2026-08-31,IBRD35300,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003518,GUANGDONG PROV. TRANSPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1998-07-15,2013-01-15,1992-12-16,1992-11-17,1900-01-01,2000-06-30,,1993,1992,12340,33.78507871321013,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1992,1990,Early Stage,3.0,0.5
2026-08-31,IBRD35520,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003512,SHANGHAI PORT REST.,25740000.0,25740000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1998-09-15,2013-03-15,1993-01-14,1992-12-22,1993-05-13,1999-06-30,,1993,1992,12305,33.68925393566051,0.0,100.0,0.0,0.0,0.0,-25740000.0,False,False,False,True,False,Small,30-50,1992,1990,Early Stage,3.5999999999999996,0.6
2026-08-31,IBRD35600,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003597,TAIHU BASIN FLOOD CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1998-11-01,2013-05-01,1993-03-18,1993-02-23,1900-01-01,2001-12-31,,1993,1993,12242,33.516769336071185,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1993,1990,Early Stage,3.0,0.5
2026-08-31,IBRD36060,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003616,CN-Tianhuangping Hydroelectric Project,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-02-01,2013-08-01,1993-08-25,1993-05-18,1900-01-01,2002-06-30,,1993,1993,12158,33.28678986995209,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1993,1990,Early Stage,3.0,0.5
2026-08-31,IBRD36240,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.39,,P003627,CN -Grain Distribution & Marketing Proj.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1998-12-01,2013-06-01,1993-08-25,1993-06-17,1900-01-01,2002-12-31,,1993,1993,12128,33.204654346338124,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1993,1990,Early Stage,3.0,0.5
2026-08-31,IBRD36520,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003622,SHANGHAI MTP II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-07-01,2014-01-01,1993-12-15,1993-10-14,1900-01-01,2000-12-31,,1994,1993,12009,32.878850102669404,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1993,1990,Early Stage,3.0,0.5
2026-08-31,IBRD36810,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003626,CN-FUJIAN PROV HWY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-08-01,2014-02-01,1994-04-25,1993-12-14,1900-01-01,2003-12-31,,1994,1993,11948,32.71184120465435,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1993,1990,Early Stage,3.0,0.5
2026-08-31,IBRD36870,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003633,TELECOMMUNICATIONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-09-15,2014-03-15,1994-04-25,1993-12-21,1900-01-01,2000-06-30,,1994,1993,11941,32.69267624914442,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1993,1990,Early Stage,3.0,0.5
2026-08-31,IBRD37110,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003586,CN-SHANGHAI ENVIRONMENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-11-01,2014-05-01,1994-06-02,1994-03-08,1900-01-01,2002-12-31,,1994,1994,11864,32.48186173853525,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD37180,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003641,CN-Yangzhou Thermal Power,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-11-01,2014-05-01,1994-09-16,1994-03-22,1900-01-01,2002-12-31,,1994,1994,11850,32.4435318275154,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD37730,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003603,CN-ENT HOUSING & SSR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-01-01,2014-07-01,1994-09-16,1994-07-05,1900-01-01,2004-12-31,,1995,1994,11745,32.15605749486653,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD38460,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003642,CN-ZHEJIANG POWER DEVT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-10-01,2015-04-01,1995-05-25,1995-02-28,1900-01-01,2003-12-31,,1995,1995,11507,31.50444900752909,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD38470,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003600,CN-TECHNOLOGY DEVELOPMENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-11-01,2015-05-01,1995-11-02,1995-02-28,1900-01-01,2002-12-31,,1995,1995,11507,31.50444900752909,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD38480,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.39,,P036947,CN-Sichuan Power Transmission Project,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-11-15,2015-05-15,1995-05-25,1995-02-28,1900-01-01,2004-01-31,,1995,1995,11507,31.50444900752909,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD38730,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P036041,FISCAL TECHNICAL ASSISTANCE PROJECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-01-01,2015-07-01,1900-01-01,1995-04-25,1900-01-01,1999-12-31,,1995,1995,11451,31.351129363449694,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD38740,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003596,CN-Yangtze Basin Water Resources Project,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-01-15,2015-07-15,1995-07-18,1995-04-25,1900-01-01,2002-12-31,,1995,1995,11451,31.351129363449694,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD38970,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003571,CN-7TH RAILWAYS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-02-01,2015-08-01,1900-01-01,1995-06-01,1900-01-01,2002-12-31,,1995,1995,11414,31.249828884325805,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD39060,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003639,CN-SOUTHWEST POVERTY REDUCTION PROJECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-03-01,2015-09-01,1900-01-01,1995-06-15,1900-01-01,2001-12-31,,1995,1995,11400,31.211498973305957,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD39100,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003493,Inland Waterways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-03-01,2015-09-01,1900-01-01,1995-06-20,1900-01-01,2001-06-30,,1995,1995,11395,31.19780971937029,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD39140,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P037156,CN-IODINE DEFICIENCY DISORDERS CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-03-01,2015-09-01,1995-12-20,1995-06-28,1900-01-01,1998-12-31,,1995,1995,11387,31.17590691307324,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD3914A,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,SCL,Fully Cancelled,5.66,,P037156,CN-IODINE DEFICIENCY DISORDERS CONTROL,7000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-03-15,2015-09-15,1995-12-20,1995-06-28,1996-04-16,1998-12-31,,1995,1995,11387,31.17590691307324,0.0,100.0,0.0,0.0,0.0,-7000000.0,False,False,True,True,False,Small,30-50,1995,1990,Cancelled,6.0,1.0
2026-08-31,IBRD39670,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P034618,CN-Labor Market Development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-07-01,2016-01-01,1996-01-31,1995-12-19,1900-01-01,2005-12-31,,1996,1995,11213,30.699520876112253,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD39800,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,SCL,Fully Cancelled,4.89,,P003531,HENAN (QINB.)THERMAL,440000000.0,440000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-11-15,2016-05-15,1997-01-23,1996-02-27,1997-04-17,2003-06-30,,1996,1996,11143,30.50787132101301,0.0,100.0,0.0,0.0,0.0,-440000000.0,False,False,True,True,False,Large,30-50,1996,1990,Cancelled,6.0,1.0
2026-08-31,IBRD40630,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,CPL,Fully Transferred,7.43,,P003635,CN-VOC. ED. REFORM PROJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-11-01,2016-05-01,1996-09-13,1996-07-02,1900-01-01,2002-12-31,,1997,1996,11017,30.16290212183436,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD75110,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P099112,CN-Anhui Highway Rehab & Improvement,200000000.0,0.0,0.0,200000000.0,94079999.97,105920000.03,0.0,105920000.03,0.0,0.0,0,105920000.03,2013-09-15,2034-03-15,2008-08-08,2008-04-22,2008-11-06,2012-06-30,2012-05-31,2008,2008,6705,18.357289527720734,100.0,0.0,0.0,0.47039999985,0.52960000015,200000000.0,True,False,False,True,False,Large,10-20,2008,2000,Early Stage,3.0,0.5
2026-08-31,IBRD75240,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P099224,CN-Liaoning Med. Cities (LMC)  III,191000000.0,25995884.19,0.0,165004115.81,80126693.27,84877422.54,0.0,84877422.54,0.0,0.0,0,84877422.54,2013-10-15,2038-04-15,2008-07-01,2008-05-27,2008-11-18,2016-06-30,2016-11-02,2008,2008,6670,18.261464750171115,86.38958942931937,13.610410570680628,0.0,0.485604209789923,0.514395790210077,139008231.62,True,False,False,True,False,Medium,10-20,2008,2000,Early Stage,3.0,0.5
2026-08-31,IBRD75800,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P101988,CN-Jiangxi Shihutang Navi & Hydropower,100000000.0,0.0,0.0,100000000.0,45510000.1,54489999.9,0.0,54489999.9,0.0,0.0,0,54489999.9,2017-03-15,2033-09-15,2008-11-28,2008-09-25,2009-01-15,2014-06-30,2014-10-10,2009,2008,6549,17.930184804928132,100.0,0.0,0.0,0.455100001,0.544899999,100000000.0,True,False,False,True,False,Medium,10-20,2008,2000,Early Stage,3.0,0.5
2026-08-31,IBRD76160,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P114107,CN-Wenchuan Earthquake Recovery Project,710000000.0,14195791.59,0.0,695804208.41,343592637.81,352211570.6,0.0,352211570.6,0.0,0.0,0,352211570.6,2014-04-15,2038-10-15,2009-03-20,2009-02-12,2009-06-17,2016-05-31,2016-11-28,2009,2009,6409,17.54688569472964,98.00059273380282,1.999407266197183,0.0,0.4938064956450211,0.506193504354979,681608416.8199999,True,False,False,True,False,Mega,10-20,2009,2000,Early Stage,3.0,0.5
2026-08-31,IBRD76760,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P101258,CN-Hubei Yiba Highway,150000000.0,0.0,0.0,149956993.52,71009999.82,78946993.7,893473.57,79840467.27,0.0,0.0,0,78946993.7,2017-09-15,2036-03-15,2009-08-31,2009-03-31,2009-12-21,2015-12-31,2016-01-05,2009,2009,6362,17.418206707734427,99.97132901333336,0.0,0.0,0.4735357661763822,0.5264642338236176,149956993.52,True,False,False,True,False,Medium,10-20,2009,2000,Early Stage,3.0,0.5
2026-08-31,IBRD76780,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P107559,CN-Guizhou-Guangzhou Railway,300000000.0,509051.37,0.0,299490948.63,147443675.07,152047273.56,0.0,152047273.56,0.0,0.0,0,152047273.56,2014-05-15,2033-11-15,2009-06-03,2009-04-16,2009-08-26,2016-12-31,2016-01-05,2009,2009,6346,17.374401095140314,99.83031621,0.16968379,0.0,0.4923142944535405,0.5076857055464595,298981897.26,True,False,False,True,False,Large,10-20,2009,2000,Early Stage,3.0,0.5
2026-08-31,IBRD76920,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P096812,CN-Yunnan Urban Env,90000000.0,17715976.58,0.0,72284023.42,30763265.45,41520757.97,0.0,41520757.97,0.0,0.0,0,41520757.97,2017-10-15,2034-04-15,2009-07-22,2009-05-05,2009-09-30,2017-04-30,2017-10-30,2009,2009,6327,17.322381930184804,80.31558157777778,19.68441842222222,0.0,0.4255887261733168,0.5744112738266831,54568046.84,True,False,False,True,False,Medium,10-20,2009,2000,Early Stage,3.0,0.5
2026-08-31,IBRD76930,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P091950,CN-Guizhou Cultural and Natural Heritage,60000000.0,832022.47,0.0,59167977.53,27022974.61,32145002.92,0.0,32145002.92,0.0,0.0,0,32145002.92,2015-04-15,2039-04-15,2009-06-26,2009-05-05,2009-09-16,2017-06-30,2017-11-21,2009,2009,6327,17.322381930184804,98.61329588333334,1.3867041166666667,0.0,0.4567162126895162,0.5432837873104838,58335955.06,True,False,False,True,False,Medium,10-20,2009,2000,Early Stage,3.0,0.5
2026-08-31,IBRD77070,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P096923,CN-Shanghai APL III,200000000.0,0.0,0.0,200000000.0,93859415.23,106140584.77,0.0,106140584.77,0.0,0.0,0,106140584.77,2014-10-15,2039-04-15,2009-09-09,2009-06-25,2009-12-03,2017-06-30,2017-10-18,2009,2009,6276,17.182751540041068,100.0,0.0,0.0,0.46929707615,0.53070292385,200000000.0,True,False,False,True,False,Large,10-20,2009,2000,Early Stage,3.0,0.5
2026-08-31,IBRD77120,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P101829,CN Xining Flood and Watershed Mgmt,100000000.0,0.0,0.0,100000000.0,47241730.26,52758269.74,0.0,52758269.74,0.0,0.0,0,52758269.74,2014-11-15,2039-05-15,2009-08-11,2009-06-02,2009-11-05,2015-12-31,2016-04-26,2009,2009,6299,17.245722108145106,100.0,0.0,0.0,0.4724173026,0.5275826974,100000000.0,True,False,False,True,False,Medium,10-20,2009,2000,Early Stage,3.0,0.5
2026-08-31,IBRD77200,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P096707,CN - GD Tech&Vocational ED and Training,20000000.0,382577.16,0.0,19617422.84,8698549.89,10918872.95,0.0,10918872.95,0.0,0.0,0,10918872.95,2014-10-15,2035-04-15,2009-07-23,2009-06-02,2009-10-08,2014-12-31,2015-06-08,2009,2009,6299,17.245722108145106,98.0871142,1.9128858,0.0,0.4434094101424792,0.5565905898575207,19234845.68,True,False,False,True,False,Small,10-20,2009,2000,Early Stage,3.0,0.5
2026-08-31,IBRD77220,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P112359,CN-NanGuang Railway,300000000.0,2459090.06,0.0,297540909.94,141726238.36,155814671.58,0.0,155814671.58,0.0,0.0,0,155814671.58,2014-10-15,2034-04-15,2009-08-31,2009-06-24,2009-12-21,2015-06-30,2015-10-16,2009,2009,6277,17.1854893908282,99.18030331333333,0.8196966866666667,0.0,0.476325216551161,0.523674783448839,295081819.88,True,False,False,True,False,Large,10-20,2009,2000,Early Stage,3.0,0.5
2026-08-31,IBRD78490,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P106956,CN - Ningbo New Countryside Development,50000000.0,0.0,0.0,50000000.0,22871507.33,27128492.67,0.0,27128492.67,0.0,0.0,0,27128492.67,2015-05-15,2039-11-15,2010-04-19,2010-02-25,2010-07-16,2016-03-31,2016-08-18,2010,2010,6031,16.511978097193705,100.0,0.0,0.0,0.4574301466,0.5425698534000001,50000000.0,True,False,False,True,False,Medium,10-20,2010,2010,Early Stage,3.0,0.5
2026-08-31,IBRD78800,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P096920,CN-Ningxia Highway,250000000.0,0.0,0.0,250000000.0,110000000.0,140000000.0,0.0,140000000.0,0.0,0.0,0,140000000.0,2015-09-15,2040-03-15,2010-07-22,2010-05-13,2010-10-27,2015-06-30,2015-01-12,2010,2010,5954,16.301163586584533,100.0,0.0,0.0,0.44,0.56,250000000.0,True,False,False,True,False,Large,10-20,2010,2010,Early Stage,3.0,0.5
2026-08-31,IBRD78820,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P112759,CN-Shandong Ecological Afforestation,60000000.0,0.0,0.0,60000000.0,25248000.0,34752000.0,0.0,34752000.0,0.0,0.0,0,34752000.0,2018-10-15,2037-04-15,2010-06-17,2010-05-06,2010-08-11,2016-07-31,2016-12-13,2010,2010,5961,16.320328542094455,100.0,0.0,0.0,0.4208,0.5792,60000000.0,True,False,False,True,False,Medium,10-20,2010,2010,Early Stage,3.0,0.5
2026-08-31,IBRD78990,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P101716,CN-Jilin Food Safety,100000000.0,18890698.88,0.0,81109301.12,34130793.44,46978507.68,0.0,46978507.68,0.0,0.0,0,46978507.68,2018-09-15,2037-03-15,2010-07-20,2010-05-13,2010-09-02,2017-06-30,2017-11-09,2010,2010,5954,16.301163586584533,81.10930112000001,18.89069888,0.0,0.4207999941893716,0.5792000058106282,62218602.24000001,True,False,False,True,False,Medium,10-20,2010,2010,Early Stage,3.0,0.5
2026-08-31,IBRD79090,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P100455,CN-Henan Ecological Livestock Project,80000000.0,1790410.62,0.0,78209589.38,34332107.07,43877482.31,0.0,43877482.31,0.0,0.0,0,43877482.31,2015-09-15,2040-03-15,2010-07-26,2010-05-27,2010-09-01,2015-12-31,2017-01-20,2010,2010,5940,16.262833675564682,97.761986725,2.238013275,0.0,0.4389756721926929,0.5610243278073072,76419178.75999999,True,False,False,True,False,Medium,10-20,2010,2010,Early Stage,3.0,0.5
2026-08-31,IBRD79100,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P099751,CN-Sustainable Dev. in Poor Rural Areas,100000000.0,187673.67,0.0,99812326.33,43894095.96,55918230.37,0.0,55918230.37,0.0,0.0,0,55918230.37,2015-09-15,2040-03-15,2010-08-25,2010-06-10,2010-11-16,2015-12-31,2017-01-24,2010,2010,5926,16.22450376454483,99.81232633,0.18767367,0.0,0.43976628512672,0.56023371487328,99624652.66,True,False,False,True,False,Medium,10-20,2010,2010,Early Stage,3.0,0.5
2026-08-31,IBRD79180,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P117107,CN-Tech Vocational Ed,40000000.0,243548.85,0.0,39756451.15,17384669.16,22371781.99,0.0,22371781.99,0.0,0.0,0,22371781.99,2015-11-15,2040-05-15,2010-08-09,2010-06-01,2010-11-05,2015-12-31,2016-05-11,2010,2010,5935,16.249144421629023,99.391127875,0.608872125,0.0,0.4372792001581861,0.5627207998418138,39512902.3,True,False,False,True,False,Small,10-20,2010,2010,Early Stage,3.0,0.5
2026-08-31,IBRD79200,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P086446,CN-Chongqing Urban-Rural Integration Pro,84000000.0,8566546.12,0.0,75433453.88,30644125.12,44789328.76,0.0,44789328.76,0.0,0.0,0,44789328.76,2016-11-15,2035-05-15,2010-08-02,2010-06-03,2010-10-18,2017-06-30,2017-11-02,2010,2010,5933,16.243668720054757,89.8017308095238,10.19826919047619,0.0,0.4062405145699528,0.5937594854300472,66866907.76,True,False,False,True,False,Medium,10-20,2010,2010,Early Stage,3.0,0.5
2026-08-31,IBRD79340,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P111163,CN-Xinjiang Water Conservation Project,100000000.0,0.0,0.0,100000000.0,46410000.13,53589999.87,0.0,53589999.87,0.0,0.0,0,53589999.87,2020-08-15,2034-02-15,2010-08-05,2010-06-17,2010-10-28,2017-03-31,2017-07-25,2010,2010,5919,16.205338809034906,100.0,0.0,0.0,0.4641000013,0.5358999986999999,100000000.0,True,False,False,True,False,Medium,10-20,2010,2010,Early Stage,3.0,0.5
2026-08-31,IBRD79370,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P096812,CN-Yunnan Urban Env,60000000.0,1588034.43,0.0,58411965.57,27476988.64,30934976.93,0.0,30934976.93,0.0,0.0,0,30934976.93,2018-10-15,2035-04-15,2010-08-23,2010-07-06,2010-11-15,2017-04-30,2017-10-30,2011,2010,5900,16.1533196440794,97.35327595,2.64672405,0.0,0.4704000006141207,0.5295999993858792,56823931.14,True,False,False,True,False,Medium,10-20,2010,2010,Early Stage,3.0,0.5
2026-08-31,IBRD79380,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P098078,CN-Huai River Basin Flood Management an.,200000000.0,0.0,0.0,200000000.0,94080000.32,105919999.68,0.0,105919999.68,0.0,0.0,0,105919999.68,2018-11-15,2035-05-15,2010-11-03,2010-07-06,2011-01-26,2016-12-31,2017-04-27,2011,2010,5900,16.1533196440794,100.0,0.0,0.0,0.4704000015999999,0.5295999984,200000000.0,True,False,False,True,False,Large,10-20,2010,2010,Early Stage,3.0,0.5
2026-08-31,IBRD79390,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P105872,CN-Integrated Forestry Development,100000000.0,906204.42,0.0,99093795.58,39597880.92,59495914.66,0.0,59495914.66,0.0,0.0,0,59495914.66,2020-10-15,2035-04-15,2010-08-13,2010-07-06,2010-10-11,2016-12-31,2017-05-26,2011,2010,5900,16.1533196440794,99.09379558,0.90620442,0.0,0.3996000020811798,0.6003999979188203,98187591.16,True,False,False,True,False,Medium,10-20,2010,2010,Early Stage,3.0,0.5
